Timestamp,Day,Hour,Weather,Area_Type,Traffic_Density,Car_Count,Bike_Count,Truck_Count,Signal_Waiting_Time_Seconds
2025-11-07 18:11:00,Friday,18,Clear,Commercial,High,100,84,29,87
2025-08-11 09:52:00,Monday,9,Clear,Commercial,High,118,102,27,103
2025-02-05 21:57:00,Wednesday,21,Foggy,Highway,Low,5,13,4,9
2025-01-08 04:13:00,Wednesday,4,Cloudy,Commercial,Low,6,30,3,15
2025-04-14 11:46:00,Monday,11,Rainy,Residential,Low,10,16,0,9
2025-08-03 21:51:00,Sunday,21,Cloudy,School Zone,Low,17,24,2,16
2025-04-22 03:04:00,Tuesday,3,Foggy,Residential,Low,10,21,1,13
2025-01-08 04:10:00,Wednesday,4,Clear,School Zone,Low,9,11,5,11
2025-04-08 05:27:00,Tuesday,5,Rainy,Industrial,Low,6,23,5,14
2025-07-03 09:40:00,Thursday,9,Foggy,Industrial,High,95,85,23,137
2025-05-19 17:57:00,Monday,17,Foggy,Commercial,Medium,29,53,12,40
2025-06-06 07:58:00,Friday,7,Stormy,Residential,High,83,142,22,94
2025-02-22 06:28:00,Saturday,6,Foggy,School Zone,Low,13,22,4,15
2025-03-10 08:58:00,Monday,8,Stormy,Commercial,High,100,149,18,169
2025-03-10 15:51:00,Monday,15,Clear,Commercial,Low,14,23,2,14
2025-07-09 02:20:00,Wednesday,2,Foggy,Highway,Low,15,30,4,12
2025-10-14 06:57:00,Tuesday,6,Foggy,School Zone,Medium,40,51,10,31
2025-05-05 16:14:00,Monday,16,Clear,Residential,Low,18,20,4,11
2025-06-17 18:38:00,Tuesday,18,Cloudy,Commercial,Medium,35,65,8,37
2025-06-28 08:34:00,Saturday,8,Stormy,School Zone,High,108,76,36,128
2025-01-15 00:51:00,Wednesday,0,Clear,Commercial,Low,17,20,2,17
2025-02-11 04:50:00,Tuesday,4,Clear,Commercial,Low,8,19,1,16
2025-01-05 23:14:00,Sunday,23,Cloudy,Commercial,Low,16,16,0,13
2025-07-11 16:57:00,Friday,16,Rainy,School Zone,Medium,26,69,12,38
2025-05-06 01:12:00,Tuesday,1,Clear,Residential,Medium,25,53,5,52
2025-08-17 07:26:00,Sunday,7,Stormy,Industrial,High,83,80,29,81
2025-07-11 23:04:00,Friday,23,Cloudy,Residential,Low,9,14,0,16
2025-01-13 02:14:00,Monday,2,Clear,School Zone,Low,7,29,4,12
2025-10-13 07:38:00,Monday,7,Clear,Highway,High,94,107,30,75
2025-12-18 15:01:00,Thursday,15,Cloudy,Residential,Low,5,30,1,15
2025-10-07 19:44:00,Tuesday,19,Foggy,School Zone,High,103,142,34,116
2025-09-28 07:37:00,Sunday,7,Foggy,Commercial,High,64,73,20,79
2025-04-05 13:36:00,Saturday,13,Cloudy,Industrial,Low,11,15,5,5
2025-12-31 20:14:00,Wednesday,20,Stormy,Industrial,Medium,38,50,11,56
2025-11-05 17:12:00,Wednesday,17,Rainy,Residential,High,118,78,29,178
2025-03-10 10:25:00,Monday,10,Cloudy,Industrial,Medium,37,45,13,54
2025-06-11 00:33:00,Wednesday,0,Stormy,Highway,Medium,35,58,11,24
2025-07-17 11:08:00,Thursday,11,Stormy,Highway,Low,16,24,3,18
2025-06-11 12:41:00,Wednesday,12,Rainy,School Zone,Medium,37,52,9,43
2025-04-03 03:35:00,Thursday,3,Clear,Residential,Medium,35,60,6,57
2025-02-05 01:52:00,Wednesday,1,Stormy,School Zone,Low,11,27,2,15
2025-01-03 03:05:00,Friday,3,Stormy,Commercial,Medium,26,43,8,58
2025-06-06 12:09:00,Friday,12,Cloudy,Highway,Low,6,25,4,7
2025-02-04 17:05:00,Tuesday,17,Foggy,Commercial,Medium,31,67,13,43
2025-01-01 11:46:00,Wednesday,11,Stormy,Industrial,Low,7,13,3,15
2025-12-20 12:11:00,Saturday,12,Clear,Commercial,Medium,48,45,15,42
2025-10-12 13:32:00,Sunday,13,Foggy,Commercial,Medium,29,63,7,41
2025-06-28 18:53:00,Saturday,18,Cloudy,School Zone,Medium,36,42,14,44
2025-08-09 11:03:00,Saturday,11,Clear,Highway,Low,17,14,0,10
2025-02-08 15:39:00,Saturday,15,Stormy,Highway,Low,20,17,4,16
2025-08-11 21:37:00,Monday,21,Foggy,Residential,Low,7,25,5,13
2025-06-13 04:39:00,Friday,4,Foggy,Commercial,Low,12,10,2,20
2025-04-22 12:15:00,Tuesday,12,Stormy,Highway,Medium,37,40,7,29
2025-02-03 22:57:00,Monday,22,Rainy,Commercial,Low,16,10,1,6
2025-07-27 12:18:00,Sunday,12,Clear,Residential,Medium,41,31,12,51
2025-02-01 22:47:00,Saturday,22,Stormy,Residential,Medium,38,33,14,42
2025-12-25 10:32:00,Thursday,10,Clear,Industrial,Medium,35,33,6,55
2025-06-14 07:48:00,Saturday,7,Foggy,Commercial,Medium,40,51,12,59
2025-12-26 18:13:00,Friday,18,Stormy,Highway,High,97,132,40,114
2025-04-21 16:01:00,Monday,16,Rainy,Commercial,Low,7,15,3,11
2025-08-11 02:42:00,Monday,2,Cloudy,School Zone,Medium,44,58,12,34
2025-07-10 23:42:00,Thursday,23,Foggy,Highway,Low,16,24,4,20
2025-08-03 13:45:00,Sunday,13,Clear,School Zone,Low,17,15,3,6
2025-08-25 22:17:00,Monday,22,Clear,School Zone,Low,16,21,5,6
2025-10-08 13:38:00,Wednesday,13,Foggy,School Zone,Low,8,29,3,9
2025-08-01 03:35:00,Friday,3,Clear,Residential,Low,16,15,0,14
2025-02-13 12:38:00,Thursday,12,Stormy,Highway,Low,12,21,1,16
2025-05-30 23:13:00,Friday,23,Stormy,Residential,Low,11,24,1,16
2025-06-19 03:58:00,Thursday,3,Clear,Highway,Low,11,20,5,8
2025-03-26 21:06:00,Wednesday,21,Clear,Commercial,Low,9,14,0,16
2025-02-08 02:52:00,Saturday,2,Cloudy,Highway,Low,6,25,0,15
2025-07-14 20:58:00,Monday,20,Foggy,Highway,High,87,117,39,88
2025-07-24 21:31:00,Thursday,21,Clear,Industrial,Medium,50,36,6,56
2025-05-29 11:44:00,Thursday,11,Cloudy,School Zone,Low,6,26,1,6
2025-05-15 20:40:00,Thursday,20,Cloudy,Residential,Medium,39,54,13,55
2025-03-16 03:37:00,Sunday,3,Stormy,School Zone,Medium,28,64,12,38
2025-04-17 02:22:00,Thursday,2,Cloudy,School Zone,Low,8,24,3,16
2025-02-23 22:48:00,Sunday,22,Rainy,Highway,Low,14,16,2,12
2025-03-21 15:23:00,Friday,15,Cloudy,Industrial,Low,18,25,4,18
2025-07-10 07:12:00,Thursday,7,Rainy,School Zone,High,99,99,22,147
2025-01-15 03:47:00,Wednesday,3,Cloudy,Industrial,Medium,31,70,7,31
2025-05-01 11:23:00,Thursday,11,Clear,School Zone,Low,5,14,1,6
2025-07-31 09:39:00,Thursday,9,Foggy,Highway,High,79,111,37,159
2025-01-17 11:04:00,Friday,11,Rainy,Commercial,Low,5,19,3,15
2025-07-19 11:40:00,Saturday,11,Stormy,School Zone,Low,8,26,4,19
2025-11-30 02:17:00,Sunday,2,Stormy,Industrial,Low,18,23,5,7
2025-06-01 13:22:00,Sunday,13,Cloudy,School Zone,Low,5,15,1,8
2025-01-26 05:47:00,Sunday,5,Cloudy,Highway,Low,19,16,2,19
2025-09-06 09:33:00,Saturday,9,Clear,Highway,Medium,48,44,11,32
2025-12-31 14:27:00,Wednesday,14,Rainy,Highway,Low,12,29,5,12
2025-09-05 07:58:00,Friday,7,Clear,School Zone,High,66,138,40,98
2025-02-26 17:30:00,Wednesday,17,Cloudy,Highway,Medium,36,59,9,43
2025-06-11 07:55:00,Wednesday,7,Clear,Residential,High,116,102,26,172
2025-08-14 00:40:00,Thursday,0,Stormy,Highway,Low,16,10,0,20
2025-01-22 09:11:00,Wednesday,9,Cloudy,Highway,High,56,107,35,120
2025-03-08 20:33:00,Saturday,20,Stormy,Highway,High,82,131,38,179
2025-03-02 00:15:00,Sunday,0,Stormy,Residential,Low,5,21,0,17
2025-02-07 12:42:00,Friday,12,Stormy,Industrial,Low,13,17,4,16
2025-12-19 04:18:00,Friday,4,Cloudy,Residential,Low,8,23,5,12
2025-02-03 04:45:00,Monday,4,Stormy,Residential,Low,6,21,0,17
2025-06-17 18:45:00,Tuesday,18,Cloudy,Industrial,High,88,131,36,99
2025-11-23 00:54:00,Sunday,0,Clear,School Zone,Low,15,10,1,11
2025-10-06 20:37:00,Monday,20,Cloudy,Industrial,High,52,108,22,60
2025-12-16 21:20:00,Tuesday,21,Rainy,Commercial,Medium,33,36,14,39
2025-06-09 13:36:00,Monday,13,Cloudy,Commercial,Low,18,17,4,13
2025-04-25 20:22:00,Friday,20,Rainy,Residential,High,77,126,27,60
2025-04-23 17:33:00,Wednesday,17,Clear,School Zone,High,92,143,22,172
2025-03-27 20:07:00,Thursday,20,Clear,Industrial,Medium,32,70,8,29
2025-10-06 10:08:00,Monday,10,Foggy,Industrial,High,74,136,15,94
2025-09-20 07:23:00,Saturday,7,Cloudy,School Zone,High,63,82,28,163
2025-11-02 18:19:00,Sunday,18,Rainy,Residential,High,83,108,26,148
2025-04-07 21:07:00,Monday,21,Foggy,Industrial,Low,14,24,2,6
2025-03-01 02:31:00,Saturday,2,Cloudy,Commercial,Medium,27,67,11,60
2025-04-24 12:25:00,Thursday,12,Cloudy,Commercial,Low,10,15,2,16
2025-04-07 23:35:00,Monday,23,Stormy,School Zone,Low,20,30,1,7
2025-06-10 15:54:00,Tuesday,15,Stormy,Industrial,Medium,22,68,10,46
2025-10-29 11:58:00,Wednesday,11,Foggy,Residential,Medium,49,56,8,59
2025-12-14 16:55:00,Sunday,16,Cloudy,Commercial,Medium,44,64,7,20
2025-03-13 03:39:00,Thursday,3,Cloudy,Highway,Low,19,26,5,16
2025-12-28 14:37:00,Sunday,14,Cloudy,School Zone,Medium,28,33,11,45
2025-10-14 21:07:00,Tuesday,21,Clear,Residential,Low,18,12,3,19
2025-07-07 11:01:00,Monday,11,Stormy,Residential,Low,13,19,0,14
2025-06-25 00:32:00,Wednesday,0,Cloudy,Commercial,Medium,32,64,11,57
2025-11-05 16:17:00,Wednesday,16,Rainy,Industrial,Medium,20,44,14,45
2025-01-08 06:57:00,Wednesday,6,Stormy,School Zone,Low,16,10,0,6
2025-11-25 08:03:00,Tuesday,8,Rainy,Highway,High,115,138,35,155
2025-07-07 11:48:00,Monday,11,Cloudy,Commercial,Medium,23,32,8,42
2025-08-25 01:19:00,Monday,1,Rainy,Industrial,Low,5,22,1,16
2025-07-06 23:29:00,Sunday,23,Clear,Commercial,Low,11,19,5,5
2025-11-13 05:07:00,Thursday,5,Cloudy,Industrial,Low,15,18,1,9
2025-01-16 17:04:00,Thursday,17,Stormy,Commercial,High,114,143,33,107
2025-02-16 23:01:00,Sunday,23,Clear,School Zone,Low,10,26,1,7
2025-01-28 07:28:00,Tuesday,7,Rainy,School Zone,High,76,141,30,119
2025-05-21 21:15:00,Wednesday,21,Stormy,Commercial,Low,6,15,1,15
2025-11-08 15:13:00,Saturday,15,Cloudy,Residential,Low,14,16,1,17
2025-05-20 07:58:00,Tuesday,7,Stormy,Commercial,High,77,101,31,176
2025-08-26 17:12:00,Tuesday,17,Stormy,Commercial,High,76,148,20,118
2025-10-03 07:05:00,Friday,7,Stormy,Highway,High,73,129,32,125
2025-02-11 14:50:00,Tuesday,14,Clear,Industrial,Medium,47,63,9,35
2025-01-11 08:38:00,Saturday,8,Foggy,School Zone,High,68,138,34,60
2025-01-28 06:43:00,Tuesday,6,Clear,Commercial,Low,17,18,4,13
2025-01-28 19:57:00,Tuesday,19,Cloudy,Highway,High,111,90,25,179
2025-02-09 10:23:00,Sunday,10,Stormy,Commercial,High,102,145,31,147
2025-06-21 05:12:00,Saturday,5,Stormy,Highway,Low,6,23,1,10
2025-04-01 10:30:00,Tuesday,10,Foggy,Industrial,Medium,42,51,13,40
2025-06-23 15:46:00,Monday,15,Clear,School Zone,Low,9,24,3,10
2025-07-17 18:46:00,Thursday,18,Clear,Industrial,Medium,28,68,9,58
2025-01-30 14:52:00,Thursday,14,Foggy,Highway,Medium,24,30,12,20
2025-08-21 00:35:00,Thursday,0,Foggy,Residential,Low,11,10,3,5
2025-12-22 12:49:00,Monday,12,Rainy,Industrial,Low,8,11,3,15
2025-07-06 23:32:00,Sunday,23,Rainy,Commercial,Low,13,23,2,7
2025-07-16 17:41:00,Wednesday,17,Rainy,Commercial,High,53,97,21,154
2025-05-18 04:07:00,Sunday,4,Rainy,School Zone,Medium,49,57,10,59
2025-10-28 16:17:00,Tuesday,16,Rainy,Industrial,Low,17,22,1,19
2025-01-31 18:45:00,Friday,18,Foggy,School Zone,High,119,145,26,97
2025-06-10 22:37:00,Tuesday,22,Cloudy,School Zone,Medium,20,40,5,36
2025-08-08 18:15:00,Friday,18,Rainy,Highway,High,51,85,22,172
2025-08-13 15:16:00,Wednesday,15,Rainy,School Zone,Low,15,21,0,20
2025-08-28 18:47:00,Thursday,18,Rainy,Commercial,High,107,99,27,117
2025-11-24 10:45:00,Monday,10,Cloudy,Residential,Medium,39,42,12,39
2025-12-01 06:05:00,Monday,6,Foggy,Residential,Low,10,24,1,17
2025-06-22 13:18:00,Sunday,13,Clear,Residential,Low,18,30,0,12
2025-08-09 09:25:00,Saturday,9,Rainy,School Zone,High,72,131,30,60
2025-04-21 11:50:00,Monday,11,Cloudy,Highway,Medium,50,54,13,39
2025-01-19 21:26:00,Sunday,21,Clear,Highway,Medium,49,53,13,22
2025-03-20 03:12:00,Thursday,3,Rainy,Highway,Low,11,30,1,13
2025-09-25 18:55:00,Thursday,18,Cloudy,School Zone,Medium,42,49,6,54
2025-11-27 17:34:00,Thursday,17,Cloudy,Commercial,Medium,50,39,12,22
2025-02-27 02:44:00,Thursday,2,Clear,Highway,Low,10,24,0,12
2025-07-25 11:49:00,Friday,11,Rainy,Highway,Medium,25,41,13,23
2025-08-08 21:27:00,Friday,21,Cloudy,Residential,Low,6,26,1,20
2025-08-04 12:21:00,Monday,12,Stormy,Highway,Medium,31,49,5,29
2025-05-11 20:14:00,Sunday,20,Rainy,School Zone,High,87,87,37,157
2025-03-20 07:22:00,Thursday,7,Rainy,School Zone,Medium,29,64,11,39
2025-03-06 04:57:00,Thursday,4,Foggy,Highway,Low,13,27,3,16
2025-02-27 19:34:00,Thursday,19,Foggy,Highway,High,111,82,28,167
2025-06-20 12:33:00,Friday,12,Foggy,Highway,Low,7,18,1,10
2025-09-05 03:02:00,Friday,3,Rainy,Residential,Low,20,12,3,20
2025-04-25 04:41:00,Friday,4,Clear,Commercial,Low,10,16,5,6
2025-11-16 09:02:00,Sunday,9,Cloudy,Residential,High,82,150,34,118
2025-10-04 11:30:00,Saturday,11,Clear,Industrial,Low,5,14,4,12
2025-08-29 07:59:00,Friday,7,Clear,Residential,High,103,107,37,112
2025-04-27 21:00:00,Sunday,21,Stormy,School Zone,Medium,32,36,10,55
2025-12-07 15:30:00,Sunday,15,Stormy,School Zone,Medium,24,60,10,33
2025-12-15 22:00:00,Monday,22,Foggy,Commercial,Low,20,11,4,12
2025-04-18 14:15:00,Friday,14,Rainy,Industrial,Low,17,12,1,13
2025-11-26 21:35:00,Wednesday,21,Cloudy,School Zone,Medium,46,38,15,54
2025-07-19 01:09:00,Saturday,1,Foggy,Residential,Low,8,20,5,14
2025-08-04 03:55:00,Monday,3,Stormy,Commercial,Low,20,25,1,9
2025-07-16 21:04:00,Wednesday,21,Clear,School Zone,Low,20,18,0,12
2025-07-29 05:54:00,Tuesday,5,Foggy,Residential,Low,6,12,5,8
2025-12-14 16:39:00,Sunday,16,Foggy,Industrial,Medium,25,67,8,39
2025-09-21 03:21:00,Sunday,3,Clear,Residential,Low,8,19,1,20
2025-11-09 04:24:00,Sunday,4,Stormy,Highway,Low,7,12,4,7
2025-01-14 18:45:00,Tuesday,18,Clear,Commercial,High,82,91,30,105
2025-01-13 00:58:00,Monday,0,Cloudy,Highway,Low,18,26,2,14
2025-09-20 14:25:00,Saturday,14,Clear,Commercial,Low,8,24,0,18
2025-02-23 15:58:00,Sunday,15,Clear,Highway,Medium,40,38,15,26
2025-07-21 16:22:00,Monday,16,Stormy,Highway,Low,6,11,2,11
2025-08-08 14:03:00,Friday,14,Stormy,Commercial,Low,18,18,4,13
2025-08-15 15:32:00,Friday,15,Rainy,Commercial,Low,5,12,0,15
2025-05-07 20:11:00,Wednesday,20,Cloudy,School Zone,High,86,103,40,78
2025-10-30 01:04:00,Thursday,1,Cloudy,Residential,Low,13,19,4,16
2025-01-03 11:33:00,Friday,11,Rainy,Industrial,Medium,33,63,12,43
2025-10-27 11:55:00,Monday,11,Clear,School Zone,Medium,46,45,5,59
2025-08-20 10:27:00,Wednesday,10,Cloudy,Commercial,Medium,40,53,12,31
2025-10-11 00:39:00,Saturday,0,Rainy,School Zone,Medium,47,52,15,29
2025-01-20 19:36:00,Monday,19,Stormy,School Zone,High,104,90,22,85
2025-05-20 01:32:00,Tuesday,1,Foggy,Highway,Low,14,20,4,15
2025-06-30 16:44:00,Monday,16,Rainy,Industrial,Medium,47,64,5,21
2025-08-18 16:53:00,Monday,16,Clear,School Zone,Low,18,21,3,6
2025-07-21 22:09:00,Monday,22,Cloudy,Commercial,Low,7,15,1,5
2025-12-28 16:53:00,Sunday,16,Clear,Industrial,Medium,48,65,5,53
2025-10-29 12:50:00,Wednesday,12,Clear,School Zone,Medium,25,48,10,43
2025-06-16 04:36:00,Monday,4,Clear,School Zone,Low,6,22,5,18
2025-01-16 18:59:00,Thursday,18,Foggy,Commercial,High,76,119,23,123
2025-01-23 12:08:00,Thursday,12,Stormy,Highway,Medium,24,69,5,37
2025-11-03 20:00:00,Monday,20,Foggy,Residential,High,98,129,26,132
2025-01-05 18:46:00,Sunday,18,Cloudy,Industrial,Medium,23,64,13,23
2025-07-10 03:17:00,Thursday,3,Clear,Industrial,Low,9,17,2,15
2025-06-20 20:50:00,Friday,20,Stormy,Highway,High,111,73,32,133
2025-04-24 04:33:00,Thursday,4,Clear,Highway,Low,17,17,4,19
2025-01-18 16:11:00,Saturday,16,Cloudy,Industrial,Low,8,27,2,12
2025-09-15 21:52:00,Monday,21,Clear,Highway,Medium,27,69,7,20
2025-10-12 01:30:00,Sunday,1,Clear,Highway,Medium,22,60,9,32
2025-01-14 18:45:00,Tuesday,18,Foggy,Commercial,High,87,116,37,127
2025-07-06 12:20:00,Sunday,12,Stormy,Highway,Medium,27,62,11,51
2025-07-18 14:18:00,Friday,14,Stormy,Commercial,Medium,36,47,9,23
2025-01-19 22:23:00,Sunday,22,Clear,Residential,Low,12,20,2,7
2025-02-14 05:46:00,Friday,5,Cloudy,Residential,Medium,48,30,10,53
2025-07-17 23:52:00,Thursday,23,Clear,School Zone,Low,20,16,3,5
2025-10-18 06:17:00,Saturday,6,Foggy,Commercial,Low,9,20,2,20
2025-09-13 16:23:00,Saturday,16,Clear,Highway,Low,11,22,1,6
2025-02-25 07:10:00,Tuesday,7,Cloudy,Residential,High,103,122,20,142
2025-12-28 05:37:00,Sunday,5,Stormy,Highway,Low,15,25,0,17
2025-07-08 08:27:00,Tuesday,8,Rainy,Commercial,High,119,79,32,131
2025-01-05 23:18:00,Sunday,23,Cloudy,Industrial,Medium,30,36,14,34
2025-10-14 04:38:00,Tuesday,4,Foggy,Highway,Low,5,27,2,10
2025-08-25 11:42:00,Monday,11,Rainy,Residential,Low,16,24,0,6
2025-12-04 08:30:00,Thursday,8,Cloudy,Highway,Medium,41,68,9,54
2025-05-09 14:48:00,Friday,14,Foggy,School Zone,Medium,34,32,12,47
2025-12-27 18:14:00,Saturday,18,Cloudy,School Zone,Medium,24,51,5,55
2025-11-06 08:44:00,Thursday,8,Foggy,Industrial,Medium,44,51,6,30
2025-01-25 11:01:00,Saturday,11,Rainy,Highway,Medium,47,66,11,40
2025-08-15 11:08:00,Friday,11,Rainy,School Zone,Medium,34,47,6,42
2025-08-03 08:47:00,Sunday,8,Clear,Commercial,High,53,124,37,127
2025-10-29 12:57:00,Wednesday,12,Rainy,Residential,Medium,42,55,15,21
2025-02-06 16:18:00,Thursday,16,Foggy,Highway,Medium,26,65,11,45
2025-04-17 12:27:00,Thursday,12,Clear,Commercial,Low,6,16,5,10
2025-05-09 13:01:00,Friday,13,Rainy,Commercial,Low,13,11,1,19
2025-03-09 15:56:00,Sunday,15,Foggy,School Zone,Medium,45,52,6,37
2025-01-09 02:25:00,Thursday,2,Rainy,Highway,Low,18,25,3,17
2025-03-08 20:39:00,Saturday,20,Clear,Highway,High,104,72,37,154
2025-02-11 16:42:00,Tuesday,16,Rainy,Residential,Low,8,17,1,13
2025-01-13 13:06:00,Monday,13,Stormy,Highway,Low,16,25,2,11
2025-07-13 14:08:00,Sunday,14,Foggy,Industrial,Medium,37,69,6,23
2025-08-13 01:31:00,Wednesday,1,Cloudy,Industrial,Low,9,28,3,20
2025-07-02 15:20:00,Wednesday,15,Clear,Residential,Low,12,26,5,13
2025-05-12 11:55:00,Monday,11,Clear,Commercial,Low,12,30,2,11
2025-01-06 02:30:00,Monday,2,Cloudy,School Zone,Low,7,28,1,19
2025-05-21 00:27:00,Wednesday,0,Rainy,Highway,Medium,21,40,13,47
2025-10-15 06:14:00,Wednesday,6,Clear,Highway,Medium,27,43,11,39
2025-08-27 17:58:00,Wednesday,17,Cloudy,Commercial,High,69,80,38,153
2025-03-17 16:31:00,Monday,16,Stormy,Commercial,Low,15,23,3,16
2025-12-14 01:08:00,Sunday,1,Cloudy,Residential,Low,17,21,3,19
2025-05-25 21:40:00,Sunday,21,Cloudy,Residential,Low,20,19,1,10
2025-05-17 18:02:00,Saturday,18,Cloudy,Industrial,High,53,120,16,123
2025-02-02 00:14:00,Sunday,0,Rainy,School Zone,Low,6,20,1,18
2025-10-26 04:42:00,Sunday,4,Clear,Commercial,Low,20,11,0,20
2025-10-06 14:07:00,Monday,14,Rainy,Commercial,Low,17,15,3,10
2025-09-27 17:02:00,Saturday,17,Cloudy,Commercial,Medium,37,55,7,32
2025-02-09 15:36:00,Sunday,15,Rainy,Commercial,Medium,42,56,6,56
2025-01-04 12:48:00,Saturday,12,Clear,School Zone,Low,7,14,3,12
2025-04-08 21:25:00,Tuesday,21,Rainy,Commercial,Low,11,29,2,17
2025-11-06 21:23:00,Thursday,21,Cloudy,Highway,Low,5,26,3,8
2025-05-17 08:59:00,Saturday,8,Foggy,School Zone,Medium,49,57,15,46
2025-07-27 04:47:00,Sunday,4,Clear,Highway,Low,12,13,2,18
2025-08-21 05:09:00,Thursday,5,Rainy,Highway,Medium,24,51,14,38
2025-11-28 00:40:00,Friday,0,Stormy,Commercial,Low,9,12,1,11
2025-03-29 00:41:00,Saturday,0,Foggy,School Zone,Low,9,29,3,14
2025-03-16 20:49:00,Sunday,20,Stormy,Industrial,High,99,135,19,99
2025-07-19 00:34:00,Saturday,0,Rainy,Residential,Medium,22,46,7,38
2025-02-27 19:16:00,Thursday,19,Rainy,Commercial,High,61,133,15,82
2025-09-11 22:18:00,Thursday,22,Clear,Industrial,Low,10,22,4,12
2025-05-20 06:38:00,Tuesday,6,Rainy,Industrial,Medium,48,69,15,54
2025-01-07 06:35:00,Tuesday,6,Foggy,Commercial,Low,19,29,2,12
2025-11-03 11:50:00,Monday,11,Foggy,Residential,Medium,40,56,13,57
2025-11-07 20:02:00,Friday,20,Foggy,Residential,High,60,120,28,97
2025-09-16 12:14:00,Tuesday,12,Cloudy,Highway,Medium,22,69,10,46
2025-06-28 13:51:00,Saturday,13,Stormy,Commercial,Medium,47,46,11,30
2025-04-14 13:05:00,Monday,13,Stormy,Residential,Medium,38,41,8,59
2025-07-12 22:12:00,Saturday,22,Clear,Commercial,Low,5,18,2,16
2025-11-13 17:58:00,Thursday,17,Foggy,School Zone,Medium,28,36,5,54
2025-08-15 11:34:00,Friday,11,Stormy,Residential,Medium,49,30,8,57
2025-08-21 06:40:00,Thursday,6,Foggy,School Zone,Low,19,24,2,14
2025-04-11 21:28:00,Friday,21,Rainy,Industrial,Low,9,14,0,13
2025-10-21 04:32:00,Tuesday,4,Clear,School Zone,Medium,20,39,12,39
2025-12-22 15:40:00,Monday,15,Stormy,Industrial,Medium,35,46,6,50
2025-10-30 05:13:00,Thursday,5,Stormy,School Zone,Low,10,25,5,19
2025-10-31 03:17:00,Friday,3,Cloudy,Residential,Low,10,23,1,6
2025-09-16 06:46:00,Tuesday,6,Clear,School Zone,Medium,29,32,10,36
2025-02-16 11:20:00,Sunday,11,Stormy,Highway,Low,7,21,0,9
2025-01-12 02:17:00,Sunday,2,Rainy,Industrial,Low,12,25,0,6
2025-11-29 20:13:00,Saturday,20,Clear,Commercial,Medium,44,47,12,23
2025-09-20 16:26:00,Saturday,16,Stormy,Residential,Low,11,20,0,15
2025-10-24 07:02:00,Friday,7,Cloudy,Commercial,High,118,99,28,63
2025-01-12 11:32:00,Sunday,11,Stormy,Highway,Medium,48,63,9,20
2025-11-20 22:39:00,Thursday,22,Cloudy,Industrial,Low,19,13,2,10
2025-12-19 13:31:00,Friday,13,Clear,School Zone,Low,5,18,2,13
2025-08-31 00:40:00,Sunday,0,Cloudy,School Zone,Low,10,10,3,7
2025-02-23 03:18:00,Sunday,3,Clear,Residential,Low,11,21,2,14
2025-03-09 08:07:00,Sunday,8,Clear,Residential,High,108,91,22,150
2025-01-13 02:33:00,Monday,2,Clear,Residential,Low,12,29,4,6
2025-03-09 06:26:00,Sunday,6,Stormy,Commercial,Low,7,16,4,15
2025-07-28 09:47:00,Monday,9,Foggy,School Zone,High,50,76,34,141
2025-11-20 10:19:00,Thursday,10,Clear,Commercial,Medium,29,60,14,40
2025-03-25 09:38:00,Tuesday,9,Clear,Residential,High,117,75,17,128
2025-11-03 22:23:00,Monday,22,Clear,Commercial,Low,20,16,0,8
2025-08-22 07:48:00,Friday,7,Foggy,Industrial,High,50,140,35,154
2025-02-10 06:47:00,Monday,6,Foggy,Highway,Low,7,15,3,5
2025-02-06 10:18:00,Thursday,10,Cloudy,Highway,Medium,25,66,14,47
2025-03-02 21:32:00,Sunday,21,Rainy,School Zone,Medium,46,43,13,37
2025-07-11 00:54:00,Friday,0,Foggy,Industrial,Low,15,23,1,18
2025-02-12 17:07:00,Wednesday,17,Foggy,Industrial,Medium,38,46,10,43
2025-07-12 01:16:00,Saturday,1,Clear,Commercial,Low,7,13,5,18
2025-10-04 03:20:00,Saturday,3,Clear,School Zone,Medium,37,30,11,22
2025-06-20 14:39:00,Friday,14,Foggy,Commercial,Low,20,14,2,12
2025-08-07 04:37:00,Thursday,4,Foggy,School Zone,Medium,27,42,10,52
2025-03-28 21:22:00,Friday,21,Stormy,Highway,Low,14,15,2,10
2025-05-28 18:16:00,Wednesday,18,Rainy,Residential,Medium,45,62,8,53
2025-07-04 22:10:00,Friday,22,Cloudy,Commercial,Medium,41,45,6,48
2025-06-10 19:28:00,Tuesday,19,Cloudy,Residential,High,78,135,33,130
2025-07-06 19:18:00,Sunday,19,Stormy,School Zone,High,58,87,23,148
2025-08-28 20:53:00,Thursday,20,Foggy,Highway,High,79,107,23,94
2025-01-24 13:18:00,Friday,13,Foggy,Residential,Medium,35,36,8,51
2025-04-07 13:55:00,Monday,13,Rainy,Highway,Low,14,30,4,11
2025-01-15 12:56:00,Wednesday,12,Cloudy,Industrial,Low,20,27,5,19
2025-12-13 22:48:00,Saturday,22,Stormy,Industrial,Low,17,25,5,11
2025-10-10 16:13:00,Friday,16,Clear,School Zone,Medium,48,34,10,40
2025-04-10 14:41:00,Thursday,14,Rainy,Residential,Low,19,30,2,7
2025-08-10 21:59:00,Sunday,21,Rainy,School Zone,Low,17,27,1,14
2025-09-17 16:01:00,Wednesday,16,Stormy,Residential,Medium,49,46,5,57
